activity_id,customer_id,activity_date,activity_type,sales_rep,duration_minutes,outcome,next_steps
ACT_CUST_0364_7,CUST_0364,2023-12-02,Demo,rep_17,27,Neutral,Budget approval
ACT_CUST_0364_8,CUST_0364,2024-01-13,Contract Review,rep_17,107,Neutral,Schedule demo
ACT_CUST_0364_9,CUST_0364,2024-01-14,Demo,rep_17,92,Negative,Send proposal
ACT_CUST_0364_10,CUST_0364,2024-01-19,Demo,rep_17,95,Neutral,Budget approval
ACT_CUST_0364_11,CUST_0364,2023-12-14,Proposal Sent,rep_17,66,Neutral,Send proposal
ACT_CUST_0365_1,CUST_0365,2022-11-18,Demo,rep_2,111,Neutral,Contract terms
ACT_CUST_0365_2,CUST_0365,2022-12-09,Follow-up Call,rep_2,64,Positive,Contract terms
ACT_CUST_0365_3,CUST_0365,2022-12-04,Negotiation,rep_2,107,Neutral,Schedule demo
ACT_CUST_0365_4,CUST_0365,2022-11-15,Proposal Sent,rep_2,41,Neutral,Schedule demo
ACT_CUST_0365_5,CUST_0365,2022-12-13,Demo,rep_2,57,Neutral,Schedule demo
ACT_CUST_0365_6,CUST_0365,2022-12-11,Proposal Sent,rep_2,91,Positive,Schedule demo
ACT_CUST_0365_7,CUST_0365,2022-11-26,Closing Call,rep_2,63,Positive,Final approval
ACT_CUST_0365_8,CUST_0365,2022-12-09,Follow-up Call,rep_2,108,Positive,Contract terms
ACT_CUST_0365_9,CUST_0365,2022-11-20,Closing Call,rep_2,68,Negative,Contract terms
ACT_CUST_0366_1,CUST_0366,2023-05-02,Negotiation,rep_13,116,Positive,Schedule demo
ACT_CUST_0366_2,CUST_0366,2023-04-04,Follow-up Call,rep_13,92,Positive,Schedule demo
ACT_CUST_0366_3,CUST_0366,2023-05-18,Closing Call,rep_13,113,Positive,Schedule demo
ACT_CUST_0366_4,CUST_0366,2023-05-19,Follow-up Call,rep_13,43,Positive,Contract terms
ACT_CUST_0366_5,CUST_0366,2023-05-13,Follow-up Call,rep_13,18,Positive,Budget approval
ACT_CUST_0366_6,CUST_0366,2023-04-15,Proposal Sent,rep_13,119,Neutral,Send proposal
ACT_CUST_0367_1,CUST_0367,2023-09-13,Demo,rep_17,45,Positive,Technical review
ACT_CUST_0367_2,CUST_0367,2023-10-01,Contract Review,rep_17,24,Positive,Schedule demo
ACT_CUST_0367_3,CUST_0367,2023-11-05,Closing Call,rep_17,108,Positive,Contract terms
ACT_CUST_0367_4,CUST_0367,2023-10-21,Contract Review,rep_17,110,Positive,Technical review
ACT_CUST_0367_5,CUST_0367,2023-10-30,Demo,rep_17,114,Neutral,Send proposal
ACT_CUST_0367_6,CUST_0367,2023-10-16,Contract Review,rep_17,69,Positive,Final approval
ACT_CUST_0367_7,CUST_0367,2023-09-03,Negotiation,rep_17,103,Positive,Final approval
ACT_CUST_0367_8,CUST_0367,2023-09-11,Contract Review,rep_17,114,Neutral,Schedule demo
ACT_CUST_0367_9,CUST_0367,2023-09-17,Demo,rep_17,81,Neutral,Technical review
ACT_CUST_0367_10,CUST_0367,2023-10-06,Contract Review,rep_17,92,Positive,Schedule demo
ACT_CUST_0367_11,CUST_0367,2023-10-06,Proposal Sent,rep_17,102,Positive,Technical review
ACT_CUST_0367_12,CUST_0367,2023-09-19,Demo,rep_17,37,Neutral,Technical review
ACT_CUST_0368_1,CUST_0368,2022-11-27,Contract Review,rep_12,80,Positive,Budget approval
ACT_CUST_0368_2,CUST_0368,2023-01-16,Demo,rep_12,77,Neutral,Budget approval
ACT_CUST_0368_3,CUST_0368,2023-01-02,Negotiation,rep_12,97,Negative,Contract terms
ACT_CUST_0368_4,CUST_0368,2022-12-12,Negotiation,rep_12,48,Positive,Schedule demo
ACT_CUST_0368_5,CUST_0368,2022-12-03,Proposal Sent,rep_12,53,Neutral,Schedule demo
ACT_CUST_0368_6,CUST_0368,2023-02-07,Negotiation,rep_12,72,Neutral,Technical review
ACT_CUST_0368_7,CUST_0368,2022-12-20,Proposal Sent,rep_12,76,Neutral,Contract terms
ACT_CUST_0368_8,CUST_0368,2023-02-01,Negotiation,rep_12,32,Positive,Send proposal
ACT_CUST_0369_1,CUST_0369,2023-08-25,Demo,rep_20,21,Positive,Technical review
ACT_CUST_0369_2,CUST_0369,2023-08-11,Closing Call,rep_20,103,Positive,Schedule demo
ACT_CUST_0369_3,CUST_0369,2023-08-14,Follow-up Call,rep_20,87,Positive,Schedule demo
ACT_CUST_0369_4,CUST_0369,2023-08-28,Follow-up Call,rep_20,51,Positive,Schedule demo
ACT_CUST_0369_5,CUST_0369,2023-08-24,Contract Review,rep_20,47,Positive,Send proposal
ACT_CUST_0369_6,CUST_0369,2023-08-09,Negotiation,rep_20,105,Positive,Final approval
ACT_CUST_0369_7,CUST_0369,2023-08-10,Negotiation,rep_20,88,Neutral,Final approval
ACT_CUST_0369_8,CUST_0369,2023-08-04,Negotiation,rep_20,97,Neutral,Contract terms
ACT_CUST_0370_1,CUST_0370,2023-12-21,Follow-up Call,rep_3,33,Positive,Technical review
ACT_CUST_0370_2,CUST_0370,2023-12-27,Contract Review,rep_3,96,Negative,Send proposal
ACT_CUST_0370_3,CUST_0370,2023-11-15,Follow-up Call,rep_3,87,Positive,Schedule demo
ACT_CUST_0370_4,CUST_0370,2024-01-14,Negotiation,rep_3,54,Positive,Send proposal
ACT_CUST_0370_5,CUST_0370,2023-11-18,Proposal Sent,rep_3,28,Positive,Send proposal
ACT_CUST_0370_6,CUST_0370,2023-11-29,Proposal Sent,rep_3,114,Negative,Budget approval
ACT_CUST_0370_7,CUST_0370,2023-12-25,Negotiation,rep_3,22,Positive,Final approval
ACT_CUST_0370_8,CUST_0370,2023-11-03,Negotiation,rep_3,75,Positive,Final approval
ACT_CUST_0370_9,CUST_0370,2023-11-12,Contract Review,rep_3,112,Positive,Schedule demo
ACT_CUST_0370_10,CUST_0370,2024-01-02,Contract Review,rep_3,37,Neutral,Technical review
ACT_CUST_0371_1,CUST_0371,2022-05-01,Proposal Sent,rep_17,56,Neutral,Contract terms
ACT_CUST_0371_2,CUST_0371,2022-04-08,Closing Call,rep_17,46,Neutral,Contract terms
ACT_CUST_0371_3,CUST_0371,2022-03-17,Closing Call,rep_17,86,Neutral,Technical review
ACT_CUST_0371_4,CUST_0371,2022-03-04,Follow-up Call,rep_17,67,Neutral,Schedule demo
ACT_CUST_0371_5,CUST_0371,2022-03-17,Closing Call,rep_17,87,Neutral,Technical review
ACT_CUST_0371_6,CUST_0371,2022-03-06,Negotiation,rep_17,117,Neutral,Send proposal
ACT_CUST_0372_1,CUST_0372,2023-11-12,Closing Call,rep_12,33,Positive,Technical review
ACT_CUST_0372_2,CUST_0372,2023-09-30,Negotiation,rep_12,63,Positive,Technical review
ACT_CUST_0372_3,CUST_0372,2023-10-30,Closing Call,rep_12,24,Negative,Send proposal
ACT_CUST_0372_4,CUST_0372,2023-09-22,Negotiation,rep_12,76,Neutral,Schedule demo
ACT_CUST_0372_5,CUST_0372,2023-10-05,Proposal Sent,rep_12,118,Positive,Contract terms
ACT_CUST_0372_6,CUST_0372,2023-10-23,Demo,rep_12,47,Neutral,Technical review
ACT_CUST_0372_7,CUST_0372,2023-10-29,Negotiation,rep_12,34,Positive,Technical review
ACT_CUST_0372_8,CUST_0372,2023-11-09,Follow-up Call,rep_12,95,Neutral,Schedule demo
ACT_CUST_0372_9,CUST_0372,2023-10-06,Contract Review,rep_12,111,Positive,Schedule demo
ACT_CUST_0372_10,CUST_0372,2023-11-09,Contract Review,rep_12,91,Positive,Budget approval
ACT_CUST_0372_11,CUST_0372,2023-09-27,Demo,rep_12,29,Neutral,Budget approval
ACT_CUST_0372_12,CUST_0372,2023-11-08,Proposal Sent,rep_12,24,Positive,Send proposal
ACT_CUST_0373_1,CUST_0373,2022-12-17,Demo,rep_11,21,Negative,Budget approval
ACT_CUST_0373_2,CUST_0373,2022-11-19,Demo,rep_11,93,Neutral,Schedule demo
ACT_CUST_0373_3,CUST_0373,2022-10-27,Closing Call,rep_11,92,Positive,Final approval
ACT_CUST_0373_4,CUST_0373,2022-10-30,Demo,rep_11,73,Positive,Send proposal
ACT_CUST_0373_5,CUST_0373,2022-11-29,Negotiation,rep_11,40,Neutral,Budget approval
ACT_CUST_0373_6,CUST_0373,2022-11-30,Contract Review,rep_11,95,Positive,Final approval
ACT_CUST_0373_7,CUST_0373,2022-11-03,Proposal Sent,rep_11,96,Positive,Schedule demo
ACT_CUST_0373_8,CUST_0373,2022-11-16,Contract Review,rep_11,71,Positive,Budget approval
ACT_CUST_0373_9,CUST_0373,2022-10-14,Demo,rep_11,106,Negative,Send proposal
ACT_CUST_0373_10,CUST_0373,2022-12-08,Contract Review,rep_11,112,Neutral,Final approval
ACT_CUST_0373_11,CUST_0373,2022-10-11,Negotiation,rep_11,32,Positive,Contract terms
ACT_CUST_0373_12,CUST_0373,2022-12-15,Demo,rep_11,110,Neutral,Final approval
ACT_CUST_0374_1,CUST_0374,2023-11-03,Proposal Sent,rep_13,87,Neutral,Contract terms
ACT_CUST_0374_2,CUST_0374,2023-11-05,Follow-up Call,rep_13,17,Positive,Contract terms
ACT_CUST_0374_3,CUST_0374,2024-01-03,Negotiation,rep_13,48,Positive,Send proposal
ACT_CUST_0374_4,CUST_0374,2023-11-18,Proposal Sent,rep_13,73,Positive,Send proposal
ACT_CUST_0374_5,CUST_0374,2023-11-29,Follow-up Call,rep_13,106,Negative,Send proposal
ACT_CUST_0374_6,CUST_0374,2023-12-02,Contract Review,rep_13,28,Positive,Schedule demo
ACT_CUST_0374_7,CUST_0374,2023-12-14,Demo,rep_13,41,Neutral,Send proposal
ACT_CUST_0374_8,CUST_0374,2024-01-03,Demo,rep_13,25,Neutral,Schedule demo
ACT_CUST_0374_9,CUST_0374,2023-12-05,Demo,rep_13,43,Neutral,Send proposal
ACT_CUST_0374_10,CUST_0374,2023-12-18,Closing Call,rep_13,55,Positive,Budget approval
ACT_CUST_0375_1,CUST_0375,2022-01-26,Demo,rep_12,39,Positive,Schedule demo
ACT_CUST_0375_2,CUST_0375,2022-02-11,Follow-up Call,rep_12,54,Positive,Schedule demo
ACT_CUST_0375_3,CUST_0375,2022-01-06,Negotiation,rep_12,56,Positive,Budget approval
ACT_CUST_0375_4,CUST_0375,2022-01-18,Negotiation,rep_12,20,Negative,Schedule demo
ACT_CUST_0375_5,CUST_0375,2022-01-31,Follow-up Call,rep_12,51,Negative,Send proposal
ACT_CUST_0375_6,CUST_0375,2022-02-02,Proposal Sent,rep_12,102,Positive,Schedule demo
ACT_CUST_0375_7,CUST_0375,2022-01-28,Contract Review,rep_12,83,Positive,Send proposal
ACT_CUST_0375_8,CUST_0375,2022-02-03,Closing Call,rep_12,116,Positive,Contract terms
ACT_CUST_0375_9,CUST_0375,2022-01-06,Proposal Sent,rep_12,24,Positive,Send proposal
ACT_CUST_0375_10,CUST_0375,2022-02-21,Demo,rep_12,77,Neutral,Contract terms
ACT_CUST_0375_11,CUST_0375,2022-02-11,Proposal Sent,rep_12,28,Neutral,Technical review
ACT_CUST_0375_12,CUST_0375,2022-02-09,Contract Review,rep_12,36,Positive,Technical review
ACT_CUST_0376_1,CUST_0376,2022-10-06,Proposal Sent,rep_20,112,Positive,Send proposal
ACT_CUST_0376_2,CUST_0376,2022-10-16,Proposal Sent,rep_20,29,Neutral,Send proposal
ACT_CUST_0376_3,CUST_0376,2022-10-16,Closing Call,rep_20,55,Positive,Technical review
ACT_CUST_0376_4,CUST_0376,2022-09-16,Negotiation,rep_20,111,Positive,Final approval
ACT_CUST_0376_5,CUST_0376,2022-08-27,Contract Review,rep_20,115,Neutral,Contract terms
ACT_CUST_0376_6,CUST_0376,2022-11-02,Closing Call,rep_20,69,Positive,Schedule demo
ACT_CUST_0376_7,CUST_0376,2022-10-08,Contract Review,rep_20,104,Positive,Budget approval
ACT_CUST_0376_8,CUST_0376,2022-09-16,Contract Review,rep_20,81,Neutral,Send proposal
ACT_CUST_0376_9,CUST_0376,2022-11-09,Demo,rep_20,61,Neutral,Budget approval
ACT_CUST_0376_10,CUST_0376,2022-10-16,Proposal Sent,rep_20,25,Neutral,Send proposal
ACT_CUST_0377_1,CUST_0377,2023-09-18,Closing Call,rep_12,35,Positive,Budget approval
ACT_CUST_0377_2,CUST_0377,2023-10-05,Closing Call,rep_12,61,Positive,Technical review
ACT_CUST_0377_3,CUST_0377,2023-09-29,Contract Review,rep_12,28,Neutral,Budget approval
ACT_CUST_0377_4,CUST_0377,2023-09-30,Proposal Sent,rep_12,108,Positive,Final approval
ACT_CUST_0377_5,CUST_0377,2023-10-10,Proposal Sent,rep_12,24,Negative,Send proposal
ACT_CUST_0377_6,CUST_0377,2023-09-18,Negotiation,rep_12,65,Negative,Contract terms
ACT_CUST_0378_1,CUST_0378,2022-05-29,Closing Call,rep_19,49,Positive,Contract terms
ACT_CUST_0378_2,CUST_0378,2022-06-02,Negotiation,rep_19,51,Neutral,Schedule demo
ACT_CUST_0378_3,CUST_0378,2022-05-11,Proposal Sent,rep_19,19,Neutral,Schedule demo
ACT_CUST_0378_4,CUST_0378,2022-06-02,Closing Call,rep_19,108,Positive,Contract terms
ACT_CUST_0378_5,CUST_0378,2022-05-25,Closing Call,rep_19,91,Neutral,Technical review
ACT_CUST_0378_6,CUST_0378,2022-05-28,Follow-up Call,rep_19,97,Positive,Contract terms
ACT_CUST_0378_7,CUST_0378,2022-05-20,Closing Call,rep_19,93,Positive,Final approval
ACT_CUST_0378_8,CUST_0378,2022-05-07,Closing Call,rep_19,25,Positive,Budget approval
ACT_CUST_0378_9,CUST_0378,2022-06-03,Negotiation,rep_19,79,Positive,Schedule demo
ACT_CUST_0378_10,CUST_0378,2022-06-04,Contract Review,rep_19,26,Positive,Send proposal
ACT_CUST_0378_11,CUST_0378,2022-05-15,Negotiation,rep_19,66,Positive,Budget approval
ACT_CUST_0379_1,CUST_0379,2023-05-09,Negotiation,rep_6,72,Positive,Schedule demo
ACT_CUST_0379_2,CUST_0379,2023-06-06,Demo,rep_6,107,Neutral,Budget approval
ACT_CUST_0379_3,CUST_0379,2023-06-01,Negotiation,rep_6,83,Positive,Contract terms
ACT_CUST_0379_4,CUST_0379,2023-05-15,Negotiation,rep_6,88,Negative,Contract terms
ACT_CUST_0379_5,CUST_0379,2023-06-01,Closing Call,rep_6,34,Neutral,Send proposal
ACT_CUST_0379_6,CUST_0379,2023-05-23,Negotiation,rep_6,88,Positive,Final approval
ACT_CUST_0379_7,CUST_0379,2023-05-09,Closing Call,rep_6,83,Positive,Contract terms
ACT_CUST_0379_8,CUST_0379,2023-05-08,Contract Review,rep_6,97,Positive,Final approval
ACT_CUST_0379_9,CUST_0379,2023-06-15,Proposal Sent,rep_6,62,Positive,Technical review
ACT_CUST_0379_10,CUST_0379,2023-05-09,Closing Call,rep_6,61,Neutral,Budget approval
ACT_CUST_0379_11,CUST_0379,2023-05-26,Closing Call,rep_6,94,Positive,Budget approval
ACT_CUST_0380_1,CUST_0380,2022-08-11,Demo,rep_1,36,Positive,Contract terms
ACT_CUST_0380_2,CUST_0380,2022-06-24,Closing Call,rep_1,58,Neutral,Technical review
ACT_CUST_0380_3,CUST_0380,2022-07-01,Proposal Sent,rep_1,82,Positive,Contract terms
ACT_CUST_0381_1,CUST_0381,2023-05-09,Negotiation,rep_5,52,Positive,Send proposal
ACT_CUST_0381_2,CUST_0381,2023-04-17,Closing Call,rep_5,83,Neutral,Technical review
ACT_CUST_0381_3,CUST_0381,2023-05-12,Proposal Sent,rep_5,39,Positive,Contract terms
ACT_CUST_0381_4,CUST_0381,2023-04-15,Follow-up Call,rep_5,66,Positive,Schedule demo
ACT_CUST_0381_5,CUST_0381,2023-05-06,Proposal Sent,rep_5,83,Neutral,Final approval
ACT_CUST_0381_6,CUST_0381,2023-05-21,Proposal Sent,rep_5,58,Positive,Contract terms
ACT_CUST_0382_1,CUST_0382,2022-01-02,Closing Call,rep_19,43,Positive,Contract terms
ACT_CUST_0382_2,CUST_0382,2022-01-29,Closing Call,rep_19,62,Positive,Contract terms
ACT_CUST_0382_3,CUST_0382,2021-12-28,Negotiation,rep_19,105,Positive,Technical review
ACT_CUST_0382_4,CUST_0382,2021-12-24,Closing Call,rep_19,77,Positive,Budget approval
ACT_CUST_0382_5,CUST_0382,2022-01-19,Follow-up Call,rep_19,17,Neutral,Budget approval
ACT_CUST_0382_6,CUST_0382,2022-01-29,Closing Call,rep_19,51,Neutral,Send proposal
ACT_CUST_0382_7,CUST_0382,2021-12-23,Proposal Sent,rep_19,54,Neutral,Schedule demo
ACT_CUST_0382_8,CUST_0382,2022-01-24,Negotiation,rep_19,120,Positive,Schedule demo
ACT_CUST_0382_9,CUST_0382,2022-01-15,Negotiation,rep_19,76,Positive,Send proposal
ACT_CUST_0383_1,CUST_0383,2022-04-22,Follow-up Call,rep_19,116,Positive,Technical review
ACT_CUST_0383_2,CUST_0383,2022-04-20,Contract Review,rep_19,54,Positive,Technical review
ACT_CUST_0383_3,CUST_0383,2022-05-14,Demo,rep_19,56,Neutral,Send proposal
ACT_CUST_0383_4,CUST_0383,2022-04-10,Proposal Sent,rep_19,108,Positive,Contract terms
ACT_CUST_0383_5,CUST_0383,2022-04-20,Contract Review,rep_19,75,Neutral,Contract terms
ACT_CUST_0383_6,CUST_0383,2022-04-09,Proposal Sent,rep_19,117,Positive,Technical review
ACT_CUST_0383_7,CUST_0383,2022-04-04,Demo,rep_19,94,Positive,Send proposal
ACT_CUST_0383_8,CUST_0383,2022-06-01,Demo,rep_19,51,Negative,Schedule demo
ACT_CUST_0384_1,CUST_0384,2023-05-04,Contract Review,rep_6,93,Positive,Schedule demo
ACT_CUST_0384_2,CUST_0384,2023-05-10,Negotiation,rep_6,75,Positive,Contract terms
ACT_CUST_0384_3,CUST_0384,2023-04-18,Contract Review,rep_6,15,Positive,Send proposal
ACT_CUST_0384_4,CUST_0384,2023-04-23,Negotiation,rep_6,82,Positive,Technical review
ACT_CUST_0384_5,CUST_0384,2023-05-01,Proposal Sent,rep_6,32,Negative,Contract terms
ACT_CUST_0384_6,CUST_0384,2023-05-02,Contract Review,rep_6,22,Negative,Contract terms
ACT_CUST_0384_7,CUST_0384,2023-05-06,Contract Review,rep_6,116,Neutral,Contract terms
ACT_CUST_0384_8,CUST_0384,2023-05-03,Follow-up Call,rep_6,53,Neutral,Send proposal
ACT_CUST_0385_1,CUST_0385,2023-07-06,Closing Call,rep_17,100,Positive,Final approval
ACT_CUST_0385_2,CUST_0385,2023-07-06,Closing Call,rep_17,90,Positive,Technical review
ACT_CUST_0385_3,CUST_0385,2023-07-04,Closing Call,rep_17,93,Positive,Contract terms
ACT_CUST_0385_4,CUST_0385,2023-06-16,Follow-up Call,rep_17,93,Negative,Schedule demo
ACT_CUST_0385_5,CUST_0385,2023-07-15,Follow-up Call,rep_17,18,Positive,Schedule demo
ACT_CUST_0385_6,CUST_0385,2023-06-07,Demo,rep_17,34,Neutral,Technical review
ACT_CUST_0385_7,CUST_0385,2023-06-26,Negotiation,rep_17,97,Neutral,Schedule demo
ACT_CUST_0385_8,CUST_0385,2023-06-26,Proposal Sent,rep_17,97,Neutral,Schedule demo
ACT_CUST_0386_1,CUST_0386,2023-07-06,Proposal Sent,rep_11,15,Positive,Budget approval
ACT_CUST_0386_2,CUST_0386,2023-07-03,Negotiation,rep_11,41,Neutral,Budget approval
ACT_CUST_0386_3,CUST_0386,2023-08-22,Closing Call,rep_11,38,Neutral,Technical review
ACT_CUST_0386_4,CUST_0386,2023-07-29,Follow-up Call,rep_11,81,Positive,Budget approval
ACT_CUST_0386_5,CUST_0386,2023-08-06,Negotiation,rep_11,94,Negative,Budget approval
ACT_CUST_0386_6,CUST_0386,2023-07-13,Contract Review,rep_11,103,Negative,Send proposal
ACT_CUST_0386_7,CUST_0386,2023-08-10,Contract Review,rep_11,96,Neutral,Final approval
ACT_CUST_0386_8,CUST_0386,2023-07-28,Closing Call,rep_11,67,Positive,Schedule demo
ACT_CUST_0387_1,CUST_0387,2023-07-11,Closing Call,rep_17,36,Negative,Technical review
ACT_CUST_0387_2,CUST_0387,2023-06-16,Demo,rep_17,82,Positive,Send proposal
ACT_CUST_0387_3,CUST_0387,2023-07-10,Negotiation,rep_17,118,Neutral,Final approval
ACT_CUST_0387_4,CUST_0387,2023-06-12,Proposal Sent,rep_17,23,Positive,Contract terms
ACT_CUST_0387_5,CUST_0387,2023-06-12,Closing Call,rep_17,15,Neutral,Contract terms
ACT_CUST_0387_6,CUST_0387,2023-06-10,Demo,rep_17,63,Neutral,Schedule demo
ACT_CUST_0387_7,CUST_0387,2023-07-01,Proposal Sent,rep_17,68,Positive,Send proposal
ACT_CUST_0387_8,CUST_0387,2023-06-15,Closing Call,rep_17,85,Positive,Schedule demo
ACT_CUST_0388_1,CUST_0388,2023-07-08,Negotiation,rep_16,105,Positive,Budget approval
ACT_CUST_0388_2,CUST_0388,2023-06-16,Proposal Sent,rep_16,59,Positive,Technical review
ACT_CUST_0388_3,CUST_0388,2023-06-24,Closing Call,rep_16,61,Positive,Technical review
ACT_CUST_0388_4,CUST_0388,2023-07-15,Proposal Sent,rep_16,63,Positive,Contract terms
ACT_CUST_0388_5,CUST_0388,2023-06-02,Follow-up Call,rep_16,33,Neutral,Contract terms
ACT_CUST_0389_1,CUST_0389,2022-05-02,Negotiation,rep_13,45,Neutral,Budget approval
ACT_CUST_0389_2,CUST_0389,2022-03-05,Negotiation,rep_13,38,Neutral,Schedule demo
ACT_CUST_0389_3,CUST_0389,2022-05-01,Contract Review,rep_13,37,Positive,Final approval
ACT_CUST_0389_4,CUST_0389,2022-03-20,Proposal Sent,rep_13,71,Neutral,Final approval
ACT_CUST_0389_5,CUST_0389,2022-03-21,Negotiation,rep_13,98,Positive,Send proposal
ACT_CUST_0389_6,CUST_0389,2022-05-20,Demo,rep_13,56,Positive,Send proposal
ACT_CUST_0389_7,CUST_0389,2022-04-24,Negotiation,rep_13,93,Positive,Budget approval
ACT_CUST_0389_8,CUST_0389,2022-03-16,Demo,rep_13,108,Positive,Technical review
ACT_CUST_0389_9,CUST_0389,2022-05-02,Negotiation,rep_13,24,Neutral,Send proposal
ACT_CUST_0389_10,CUST_0389,2022-04-22,Negotiation,rep_13,33,Positive,Send proposal
ACT_CUST_0390_1,CUST_0390,2022-10-29,Follow-up Call,rep_8,86,Negative,Technical review
ACT_CUST_0390_2,CUST_0390,2022-11-19,Demo,rep_8,77,Neutral,Budget approval
ACT_CUST_0390_3,CUST_0390,2022-11-26,Proposal Sent,rep_8,35,Neutral,Technical review
ACT_CUST_0390_4,CUST_0390,2022-11-02,Demo,rep_8,88,Positive,Technical review
ACT_CUST_0390_5,CUST_0390,2022-11-27,Negotiation,rep_8,106,Neutral,Send proposal
ACT_CUST_0390_6,CUST_0390,2022-11-22,Negotiation,rep_8,120,Neutral,Contract terms
ACT_CUST_0390_7,CUST_0390,2022-11-21,Demo,rep_8,38,Positive,Budget approval
ACT_CUST_0390_8,CUST_0390,2022-10-16,Proposal Sent,rep_8,22,Positive,Final approval
ACT_CUST_0391_1,CUST_0391,2023-04-06,Negotiation,rep_15,78,Neutral,Send proposal
ACT_CUST_0391_2,CUST_0391,2023-03-11,Closing Call,rep_15,119,Positive,Contract terms
ACT_CUST_0391_3,CUST_0391,2023-03-18,Negotiation,rep_15,46,Positive,Schedule demo
ACT_CUST_0391_4,CUST_0391,2023-04-11,Closing Call,rep_15,111,Negative,Send proposal
ACT_CUST_0391_5,CUST_0391,2023-04-10,Follow-up Call,rep_15,65,Neutral,Final approval
ACT_CUST_0391_6,CUST_0391,2023-04-16,Demo,rep_15,85,Positive,Schedule demo
ACT_CUST_0391_7,CUST_0391,2023-04-18,Demo,rep_15,48,Neutral,Budget approval
ACT_CUST_0391_8,CUST_0391,2023-03-22,Closing Call,rep_15,74,Positive,Contract terms
ACT_CUST_0391_9,CUST_0391,2023-04-16,Negotiation,rep_15,71,Positive,Send proposal
ACT_CUST_0391_10,CUST_0391,2023-03-31,Closing Call,rep_15,107,Neutral,Technical review
ACT_CUST_0391_11,CUST_0391,2023-03-28,Negotiation,rep_15,60,Positive,Final approval
ACT_CUST_0391_12,CUST_0391,2023-03-15,Contract Review,rep_15,22,Neutral,Schedule demo
ACT_CUST_0392_1,CUST_0392,2023-11-17,Proposal Sent,rep_9,64,Neutral,Contract terms
ACT_CUST_0392_2,CUST_0392,2023-12-14,Negotiation,rep_9,56,Positive,Schedule demo
ACT_CUST_0392_3,CUST_0392,2023-11-19,Proposal Sent,rep_9,41,Neutral,Contract terms
ACT_CUST_0393_1,CUST_0393,2023-08-28,Proposal Sent,rep_1,97,Positive,Final approval
ACT_CUST_0393_2,CUST_0393,2023-08-09,Closing Call,rep_1,59,Neutral,Schedule demo
ACT_CUST_0393_3,CUST_0393,2023-07-13,Proposal Sent,rep_1,76,Positive,Final approval
ACT_CUST_0393_4,CUST_0393,2023-08-02,Proposal Sent,rep_1,22,Neutral,Send proposal
ACT_CUST_0394_1,CUST_0394,2023-12-02,Contract Review,rep_19,25,Positive,Contract terms
ACT_CUST_0394_2,CUST_0394,2023-12-10,Demo,rep_19,92,Negative,Send proposal
ACT_CUST_0394_3,CUST_0394,2023-11-30,Demo,rep_19,96,Positive,Send proposal
ACT_CUST_0395_1,CUST_0395,2023-01-09,Closing Call,rep_6,104,Negative,Budget approval
ACT_CUST_0395_2,CUST_0395,2023-01-26,Closing Call,rep_6,32,Positive,Contract terms
ACT_CUST_0395_3,CUST_0395,2023-02-09,Closing Call,rep_6,26,Positive,Budget approval
ACT_CUST_0395_4,CUST_0395,2023-01-23,Demo,rep_6,31,Negative,Schedule demo
ACT_CUST_0395_5,CUST_0395,2023-01-09,Negotiation,rep_6,107,Positive,Send proposal
ACT_CUST_0395_6,CUST_0395,2023-02-08,Follow-up Call,rep_6,99,Neutral,Contract terms
ACT_CUST_0396_1,CUST_0396,2023-07-23,Negotiation,rep_8,110,Neutral,Schedule demo
ACT_CUST_0396_2,CUST_0396,2023-08-01,Negotiation,rep_8,39,Positive,Technical review
ACT_CUST_0396_3,CUST_0396,2023-07-24,Negotiation,rep_8,16,Neutral,Budget approval
ACT_CUST_0396_4,CUST_0396,2023-09-05,Closing Call,rep_8,118,Positive,Contract terms
